465	1434	26
465	1179	26
465	203	26
465	1501	26
465	329	26
465	217	26
465	1019	26
465	890	26
465	641	26
465	47	26
465	25	26
465	1522	26
465	1587	26
465	14	26
465	794	26
465	1894	26
465	1467	26
1522	24	26
1522	999	26
1522	1179	26
1522	890	26
1522	1241	26
1522	1839	26
1522	1976	26
1587	690	26
1587	24	26
1587	1963	26
1587	1743	26
1587	412	26
1587	1434	26
1587	558	26
1587	1179	26
1587	1430	26
1587	329	26
1587	980	26
1587	890	26
1587	306	26
1587	266	26
1587	1670	26
1587	419	26
1587	1241	26
1587	1839	26
1587	1467	26
1587	1976	26
14	1792	26
14	817	26
14	690	26
14	24	26
14	410	26
14	1743	26
14	412	26
14	1434	26
14	558	26
14	1179	26
14	203	26
14	1430	26
14	120	26
14	980	26
14	1323	26
14	453	26
14	1019	26
14	890	26
14	306	26
14	1576	26
14	641	26
14	266	26
14	1670	26
14	419	26
14	47	26
14	1241	26
14	794	26
14	1839	26
14	165	26
14	1976	26
1144	403	26
1669	1674	26
1669	1241	26
794	690	26
794	1963	26
794	1743	26
794	272	26
794	1434	26
794	558	26
794	1258	26
794	1430	26
794	1501	26
794	1440	26
794	120	26
794	217	26
794	980	26
794	1323	26
794	1019	26
794	890	26
794	266	26
794	1670	26
794	585	26
794	47	26
794	1241	26
794	457	26
794	25	26
794	1522	26
794	1894	26
794	1839	26
794	1467	26
794	165	26
794	1976	26
1894	1792	26
1894	817	26
1894	690	26
1894	24	26
1894	1743	26
1894	412	26
1894	1434	26
1894	558	26
1894	1179	26
1894	1430	26
1894	329	26
1894	980	26
1894	890	26
1894	1586	26
1894	306	26
1894	266	26
1894	1670	26
1894	419	26
1894	1241	26
1894	1839	26
1894	1467	26
1894	1976	26
1467	24	26
1467	1179	26
1467	890	26
1467	1241	26
1467	1839	26
1467	1976	26
1833	1073	26
1833	1674	26
165	817	26
165	24	26
165	1743	26
165	412	26
165	1434	26
165	1179	26
165	556	26
165	1501	26
165	329	26
165	217	26
165	453	26
165	890	26
165	306	26
165	47	26
165	852	26
165	25	26
165	1522	26
165	1587	26
165	1894	26
165	1467	26
574	1430	26
574	1241	26
1976	1179	26
1976	1440	26
1976	1839	26
434	1019	26
434	1241	26
1195	1444	25
1052	1833	25
1981	1159	25
1981	1377	25
539	1833	25
1792	155	25
796	1440	25
796	1833	25
1278	999	25
999	1073	25
999	1674	25
869	1669	25
1510	1073	25
1510	266	25
558	556	25
1987	1073	25
1987	1674	25
841	1998	25
1899	852	25
1369	690	25
1369	419	25
155	1792	25
155	1241	25
155	1277	25
1323	1080	25
453	1833	25
1586	1080	25
1576	1073	25
1878	155	25
1878	1323	25
585	1899	25
47	511	25
1241	155	25
457	412	25
852	511	25
25	511	25
465	1073	25
1522	1998	25
1587	511	25
14	511	25
1894	1998	25
1467	511	25
817	511	24
24	511	24
410	511	24
1963	1845	24
1963	1586	24
999	1278	24
999	1080	24
904	12	24
904	1629	24
1743	511	24
1434	511	24
1510	558	24
12	690	24
12	155	24
12	419	24
2001	1963	24
1987	999	24
203	272	24
203	641	24
203	585	24
203	47	24
203	165	24
1258	1073	24
1258	203	24
1258	1080	24
511	1674	24
511	1179	24
1874	556	24
1874	1962	24
155	558	24
155	511	24
1962	412	24
1962	1833	24
329	511	24
1767	585	24
1019	2006	24
1019	827	24
1019	574	24
890	511	24
306	511	24
1878	1241	24
641	511	24
419	1430	24
585	1878	24
1151	1522	24
457	558	24
457	1845	24
1522	1258	24
1144	1974	24
1669	1073	24
1669	630	24
1669	1962	24
1669	1576	24
794	511	24
1976	511	24
434	2006	24
434	904	24
434	1987	24
350	1833	23
829	1768	23
1792	1674	23
1792	1080	23
1619	1430	23
1619	1241	23
410	1768	23
999	1214	23
1510	1674	23
1510	1080	23
1510	585	23
558	1751	23
558	1619	23
558	278	23
1987	1845	23
1369	980	23
1258	1674	23
479	1674	23
556	1619	23
556	1963	23
556	278	23
556	1629	23
1874	1214	23
1874	867	23
1080	479	23
1080	419	23
1430	278	23
155	999	23
155	1987	23
155	1586	23
155	1878	23
155	1629	23
120	1619	23
120	1629	23
217	999	23
1767	556	23
1767	1241	23
453	796	23
453	713	23
1586	1674	23
1120	1073	23
1120	1080	23
1576	1674	23
1576	1080	23
419	1845	23
1629	1241	23
1241	904	23
1241	278	23
1241	1845	23
465	1080	23
1587	410	23
867	1963	23
867	1258	23
867	1586	23
358	1158	22
358	572	22
358	410	22
358	453	22
358	245	22
1751	1839	22
1158	410	22
1158	453	22
572	1158	22
572	410	22
572	453	22
572	245	22
1070	358	22
1070	1158	22
1070	572	22
1070	410	22
1070	453	22
1070	245	22
897	358	22
897	1158	22
897	572	22
897	1070	22
897	410	22
897	453	22
897	245	22
1792	1073	22
999	867	22
904	1323	22
1073	479	22
1510	1120	22
1179	1874	22
1258	965	22
511	1792	22
511	1987	22
511	1899	22
511	465	22
1874	536	22
1874	1845	22
1080	1073	22
329	1906	22
1323	1830	22
1323	539	22
1323	1073	22
453	410	22
453	1287	22
1974	999	22
1878	556	22
419	1073	22
585	827	22
1241	1987	22
1241	1323	22
457	1833	22
465	1674	22
1587	358	22
1587	1158	22
1587	572	22
1587	1070	22
1587	897	22
1587	999	22
1587	453	22
1587	245	22
1144	723	22
1669	556	22
1669	1878	22
867	558	22
574	1839	22
245	1158	22
245	410	22
245	453	22
1594	1906	21
690	1430	21
1278	1586	21
999	2001	21
999	1962	21
2027	278	21
904	1767	21
904	1241	21
1073	1674	21
1135	2006	21
1135	419	21
1510	1191	21
1510	1369	21
12	980	21
2001	690	21
2001	155	21
2001	419	21
2001	1629	21
2001	457	21
2001	827	21
2001	574	21
1987	796	21
1987	1080	21
1987	852	21
1214	412	21
1214	558	21
1214	556	21
1214	155	21
1214	1845	21
1214	457	21
1214	1669	21
1899	411	21
1369	558	21
1369	2001	21
1369	585	21
1258	1426	21
1258	1845	21
511	1073	21
511	1510	21
511	1576	21
965	1963	21
965	412	21
965	1962	21
556	1751	21
556	2006	21
556	1670	21
1874	1674	21
1874	12	21
1874	2001	21
1430	2006	21
155	1833	21
1962	1440	21
1962	1323	21
120	1751	21
217	1258	21
980	155	21
980	1629	21
980	574	21
1426	1768	21
1586	999	21
1586	1214	21
1586	203	21
1586	965	21
1120	1674	21
1120	1214	21
1120	1962	21
1120	867	21
1576	2001	21
1576	1214	21
1576	965	21
1576	867	21
1878	2001	21
1878	980	21
419	1674	21
585	1751	21
585	479	21
585	155	21
585	1629	21
585	1669	21
585	574	21
1241	2006	21
1151	943	21
457	155	21
465	12	21
465	2001	21
1768	1550	21
1144	1258	21
1144	1858	21
1144	1194	21
1669	1080	21
1669	980	21
867	412	21
867	1323	21
1751	120	20
1952	246	20
829	412	20
1619	690	20
690	278	20
999	852	20
628	553	20
904	690	20
904	419	20
904	465	20
412	574	20
1510	1619	20
1510	278	20
1510	556	20
1510	1845	20
558	690	20
558	1963	20
203	1550	20
203	1080	20
511	1241	20
453	465	20
1586	350	20
1878	558	20
1878	465	20
419	1619	20
419	278	20
1241	690	20
1241	556	20
1241	1430	20
1241	419	20
1241	465	20
465	1619	20
465	278	20
465	556	20
1768	1833	20
1277	869	20
1277	713	20
1144	628	20
1144	553	20
867	556	20
867	155	20
867	457	20
867	1669	20
867	827	20
867	574	20
1052	1073	19
1052	1674	19
1052	1440	19
1052	1426	19
1830	1073	19
1830	1674	19
1830	1080	19
1830	1440	19
1830	1426	19
539	1073	19
539	1674	19
539	1080	19
539	1440	19
539	1426	19
2006	1669	19
829	203	19
1792	1426	19
1278	457	19
1963	1080	19
999	1426	19
999	1974	19
104	1258	19
1510	1426	19
558	419	19
1987	1426	19
1369	556	19
1369	1019	19
203	1073	19
203	1674	19
203	1426	19
1258	1402	19
511	1052	19
511	1830	19
511	539	19
511	203	19
511	1080	19
511	1323	19
511	1426	19
511	1586	19
511	1768	19
1874	1563	19
1080	1052	19
1080	1674	19
1080	1426	19
1080	1768	19
120	556	19
329	1550	19
1323	1674	19
1323	1426	19
1426	1073	19
1426	1674	19
1426	479	19
1845	1440	19
1586	1426	19
713	869	19
1120	1426	19
1576	1426	19
419	1426	19
1241	558	19
1151	999	19
465	1426	19
1768	1073	19
1768	1674	19
1144	1369	19
1669	1426	19
1833	539	19
352	1669	19
2006	556	18
2006	1586	18
2006	419	18
2006	827	18
2006	574	18
690	2006	18
1278	556	18
1963	869	18
1963	556	18
999	869	18
999	965	18
999	916	18
904	1278	18
904	1839	18
412	1792	18
412	869	18
412	556	18
412	1845	18
412	827	18
869	1440	18
1135	412	18
1135	869	18
1135	558	18
1135	1214	18
1135	965	18
1135	556	18
1135	916	18
1135	1962	18
1135	1323	18
1135	1845	18
1135	867	18
1135	1833	18
1510	1718	18
1510	119	18
12	558	18
12	556	18
558	869	18
558	1833	18
2001	1751	18
2001	1440	18
1214	1963	18
1214	869	18
1214	965	18
1214	1440	18
1214	1962	18
1214	1323	18
1214	827	18
1214	1833	18
1214	574	18
1258	869	18
1258	1369	18
965	869	18
965	558	18
965	556	18
965	155	18
965	1440	18
965	1323	18
965	1845	18
965	457	18
965	827	18
965	1833	18
965	574	18
479	1963	18
556	869	18
556	1839	18
556	1833	18
1874	1073	18
1874	869	18
1874	1369	18
1874	965	18
1874	916	18
1874	713	18
1874	1402	18
155	1963	18
155	412	18
916	1963	18
916	412	18
916	869	18
916	558	18
916	1214	18
916	1258	18
916	965	18
916	556	18
916	155	18
916	1440	18
916	1962	18
916	1323	18
916	1845	18
916	1586	18
916	457	18
916	1669	18
916	867	18
916	827	18
916	1833	18
916	574	18
1962	869	18
1962	556	18
1962	155	18
1962	1845	18
1962	457	18
1962	827	18
1962	574	18
329	1587	18
1323	869	18
1323	165	18
1767	2001	18
1767	980	18
453	1906	18
1845	869	18
1845	1833	18
1586	869	18
713	1440	18
713	1845	18
713	827	18
713	1833	18
713	574	18
1120	869	18
1120	965	18
1120	916	18
1120	713	18
1120	434	18
1576	869	18
1576	916	18
1576	713	18
1576	434	18
1878	1874	18
1670	1430	18
419	1751	18
419	2006	18
585	12	18
585	2001	18
56	691	18
1241	1278	18
457	869	18
457	556	18
465	2006	18
1309	1974	18
1669	965	18
867	869	18
867	1214	18
867	965	18
867	1440	18
867	1962	18
867	1845	18
867	1833	18
1269	999	18
827	869	18
1833	869	18
1833	827	18
574	869	18
434	412	18
434	869	18
434	1135	18
434	1214	18
434	965	18
434	916	18
434	1962	18
434	1845	18
434	713	18
434	867	18
434	1833	18
1751	1323	17
1751	1576	17
1751	419	17
386	1159	17
386	1377	17
386	246	17
2006	1845	17
2006	1839	17
829	539	17
1792	1402	17
796	1674	17
796	479	17
1278	558	17
1278	1440	17
999	1816	17
999	1402	17
90	1510	17
869	453	17
1510	1081	17
12	1874	17
1816	1845	17
1816	827	17
1816	574	17
558	1816	17
558	1402	17
1987	1550	17
1550	1987	17
1369	1402	17
1369	1839	17
511	558	17
511	556	17
511	1430	17
511	1402	17
556	690	17
556	1402	17
1430	1402	17
1430	574	17
155	1816	17
155	1287	17
155	713	17
155	1402	17
155	1839	17
120	465	17
120	1669	17
1323	1402	17
453	1674	17
1019	479	17
1019	1402	17
1358	798	17
1586	1816	17
1586	1402	17
1120	1816	17
1974	1998	17
1576	1402	17
1878	1839	17
47	1874	17
1241	1792	17
1241	1878	17
1241	1402	17
457	1430	17
1402	479	17
1587	536	17
1669	1816	17
1669	1402	17
827	1839	17
1833	1792	17
1833	1669	17
434	1792	17
434	1369	17
434	511	17
434	479	17
434	1430	17
434	1576	17
434	1402	17
34	1198	16
1278	155	16
1278	411	16
1278	1669	16
1278	827	16
412	1258	16
412	852	16
558	1792	16
558	1987	16
558	465	16
1987	350	16
1550	329	16
556	419	16
1874	796	16
1874	668	16
453	691	16
453	1874	16
1120	1278	16
1974	1963	16
1576	1278	16
1878	1670	16
1998	1963	16
457	1751	16
852	1998	16
1277	1287	16
1277	630	16
1833	1052	16
1833	412	16
1833	453	16
1833	419	16
1751	904	15
1751	155	15
1751	1402	15
1751	1833	15
1952	1306	15
1830	1323	15
84	412	15
84	1258	15
539	1323	15
1377	1952	15
1906	1768	15
796	1073	15
796	419	15
1619	1402	15
1619	1839	15
1278	1670	15
1278	574	15
410	1906	15
1963	1674	15
1963	1402	15
999	1998	15
2027	869	15
2027	1277	15
904	1619	15
904	1874	15
904	1019	15
904	1845	15
904	1402	15
412	1674	15
412	1587	15
278	1839	15
90	1669	15
1510	796	15
12	904	15
12	2001	15
12	1241	15
12	1402	15
12	1839	15
558	1878	15
558	1670	15
1987	904	15
1987	1962	15
1987	1402	15
21	1974	15
1179	1792	15
1899	1369	15
511	796	15
479	1792	15
479	1258	15
479	1586	15
479	419	15
479	1669	15
556	1874	15
556	120	15
1874	1426	15
1453	1144	15
155	12	15
155	1258	15
155	1874	15
155	1019	15
120	1402	15
329	1874	15
1767	558	15
1767	1874	15
1767	1019	15
1767	1402	15
1767	1839	15
453	1073	15
453	1962	15
453	1323	15
1019	1751	15
1019	1619	15
1019	278	15
1019	12	15
1019	1874	15
1019	120	15
1019	1629	15
1120	1402	15
1878	1019	15
1878	1402	15
1670	1669	15
1670	827	15
419	1963	15
419	852	15
585	2006	15
585	1619	15
585	278	15
1629	558	15
1629	713	15
1629	1402	15
1629	1839	15
1241	266	15
457	1619	15
457	1402	15
465	796	15
1402	2006	15
1402	278	15
1402	1440	15
1402	827	15
1402	1839	15
1522	1963	15
1522	1144	15
1277	278	15
1669	465	15
1669	1260	15
1839	479	15
165	1874	15
165	1402	15
574	1402	15
434	1751	15
434	1619	15
434	278	15
434	12	15
434	120	15
434	1767	15
434	1120	15
434	1878	15
434	1629	15
434	1839	15
434	165	15
1751	203	14
1751	1845	14
84	1768	14
350	1839	14
1906	1987	14
796	155	14
796	457	14
796	574	14
690	1845	14
999	1081	14
999	411	14
2027	713	14
728	1550	14
412	1586	14
869	713	14
1510	1663	14
558	1323	14
1987	1081	14
21	511	14
1081	690	14
1081	1430	14
1081	1845	14
1081	1586	14
1081	419	14
1081	1669	14
1258	1974	14
511	412	14
511	155	14
1080	412	14
1080	1833	14
1430	1845	14
155	630	14
1767	465	14
1586	1663	14
713	1669	14
306	1792	14
419	120	14
419	1587	14
1629	869	14
465	1081	14
465	1369	14
465	1663	14
465	1845	14
465	1120	14
1522	841	14
1669	1876	14
1669	1431	14
867	419	14
1269	1874	14
827	1963	14
1833	511	14
1833	1080	14
574	1586	14
434	796	14
1732	1669	14
1830	796	13
1830	1874	13
539	796	13
539	1874	13
153	1768	13
1906	386	13
1792	1323	13
1792	465	13
796	1052	13
796	1792	13
796	1874	13
796	1080	13
796	1426	13
796	1768	13
1278	412	13
1278	1323	13
1963	1073	13
1963	1426	13
999	1767	13
999	585	13
2027	630	13
2027	155	13
1073	1440	13
728	1393	13
412	829	13
412	1073	13
412	1426	13
412	362	13
412	465	13
558	713	13
558	1277	13
558	1669	13
1987	713	13
1987	1878	13
1550	1768	13
1899	1874	13
1899	1974	13
1899	1894	13
1369	1670	13
203	796	13
1258	1277	13
1058	1906	13
1058	410	13
1058	1987	13
1058	329	13
1058	453	13
1058	1768	13
511	453	13
556	1277	13
1874	1278	13
1874	1080	13
1874	1277	13
1080	1440	13
1501	999	13
1440	1674	13
329	203	13
1323	796	13
1919	278	13
453	869	13
453	556	13
453	1080	13
453	1426	13
1426	1440	13
1426	1833	13
943	841	13
1586	1576	13
1586	1277	13
1974	852	13
1576	1277	13
266	1430	13
1670	155	13
1670	1323	13
585	465	13
1768	412	13
1768	1440	13
1768	852	13
1277	691	13
1309	511	13
1669	266	13
1669	895	13
1669	1448	13
1833	796	13
1833	1987	13
1833	1426	13
1833	1839	13
1052	511	12
1751	1191	12
1751	266	12
1830	511	12
1830	1410	12
1981	1594	12
84	203	12
539	511	12
539	1410	12
1792	904	12
1792	2001	12
1792	243	12
1792	852	12
796	869	12
796	556	12
796	1962	12
796	1323	12
796	1845	12
796	827	12
1619	904	12
1619	243	12
1619	120	12
1619	457	12
690	904	12
690	1191	12
690	120	12
1278	1214	12
1278	511	12
1278	1845	12
1963	904	12
1963	1191	12
1963	243	12
1963	120	12
999	904	12
999	1191	12
999	243	12
999	1663	12
999	1410	12
2027	1287	12
904	1191	12
904	1214	12
904	266	12
904	1833	12
728	713	12
412	306	12
1189	1669	12
278	713	12
1718	1963	12
869	278	12
1135	1751	12
1135	1792	12
1135	796	12
1135	1619	12
1135	690	12
1135	904	12
1135	278	12
1135	12	12
1135	2001	12
1135	1987	12
1135	511	12
1135	479	12
1135	243	12
1135	120	12
1135	980	12
1135	1629	12
1510	1135	12
1510	316	12
1510	243	12
1510	1410	12
12	1191	12
12	243	12
12	266	12
558	999	12
558	120	12
558	1586	12
558	165	12
2001	2006	12
2001	1619	12
2001	904	12
2001	278	12
2001	479	12
2001	243	12
2001	120	12
1987	1191	12
1987	2001	12
1987	1214	12
1987	243	12
1214	796	12
1214	419	12
1179	412	12
1179	419	12
1179	852	12
1179	465	12
1179	1587	12
1369	1135	12
1369	243	12
203	535	12
203	1410	12
1258	904	12
1258	2001	12
1258	243	12
1258	1410	12
1258	119	12
1287	278	12
511	690	12
511	904	12
511	2001	12
511	243	12
511	980	12
965	796	12
965	419	12
45	1144	12
479	1323	12
556	713	12
1874	243	12
1874	535	12
1874	362	12
1874	1410	12
243	1751	12
243	2006	12
243	690	12
243	904	12
243	278	12
243	479	12
243	1440	12
243	120	12
243	457	12
243	827	12
243	574	12
1430	1191	12
155	904	12
155	1191	12
155	243	12
916	796	12
217	1942	12
217	1144	12
980	1751	12
980	2006	12
980	1619	12
980	904	12
980	278	12
980	2001	12
980	479	12
980	243	12
980	120	12
980	827	12
1323	1191	12
1323	1135	12
1323	2001	12
1323	243	12
1767	904	12
1767	1135	12
1767	243	12
453	965	12
453	1277	12
1586	904	12
1586	1191	12
1586	2001	12
1586	243	12
1586	1410	12
713	1287	12
1120	2001	12
1120	243	12
1576	1191	12
1576	385	12
1576	243	12
1576	1410	12
1878	904	12
1878	1135	12
1878	243	12
1878	266	12
1878	1833	12
266	1191	12
1670	1845	12
1670	1833	12
419	904	12
419	1191	12
419	556	12
419	243	12
419	1323	12
585	904	12
585	1135	12
585	243	12
1998	852	12
1629	904	12
1629	243	12
1629	120	12
1241	1751	12
1241	1191	12
1241	12	12
1241	1214	12
1241	713	12
1241	1833	12
362	1768	12
457	1191	12
852	1580	12
465	904	12
465	1191	12
465	1135	12
465	316	12
465	243	12
465	1767	12
465	1410	12
1768	817	12
1522	852	12
1144	511	12
1669	904	12
1669	1191	12
1669	2001	12
1669	511	12
1669	243	12
1410	1052	12
1410	1792	12
1410	1963	12
1410	412	12
1410	511	12
1410	1323	12
867	796	12
1894	999	12
165	1135	12
165	2001	12
165	243	12
119	1963	12
1751	1878	11
1751	1629	11
1751	1669	11
34	1899	11
34	852	11
1444	80	11
84	1874	11
1424	1159	11
350	1586	11
829	1563	11
1792	1663	11
1792	1845	11
1278	24	11
1278	1998	11
1278	867	11
1963	1277	11
999	385	11
999	1486	11
999	1277	11
2027	1629	11
904	412	11
904	453	11
904	867	11
412	1277	11
737	1144	11
1510	1486	11
1510	64	11
1510	1976	11
385	1214	11
1987	1486	11
1987	1663	11
1987	1277	11
1987	867	11
841	999	11
21	999	11
1179	817	11
1179	794	11
1081	1792	11
1081	556	11
1081	1663	11
1081	1629	11
1081	827	11
1081	574	11
1899	511	11
1899	25	11
1369	1510	11
1369	266	11
1369	465	11
1258	1706	11
1258	668	11
1058	1393	11
511	1974	11
702	1287	11
1501	852	11
1486	690	11
1486	1081	11
1486	556	11
1486	1430	11
1486	1663	11
1486	1845	11
1486	1586	11
1486	419	11
1486	465	11
1486	1669	11
120	1081	11
120	1486	11
120	1663	11
120	1845	11
978	558	11
978	1258	11
978	556	11
978	1874	11
978	155	11
978	1019	11
978	1586	11
978	1576	11
978	1277	11
978	1669	11
329	1586	11
1663	690	11
1663	556	11
1663	1430	11
1663	1845	11
1663	1976	11
453	155	11
453	827	11
453	574	11
1019	155	11
1019	1277	11
1845	1976	11
713	155	11
306	465	11
1120	1081	11
1120	1486	11
1120	1663	11
1120	1277	11
1576	668	11
1770	1792	11
1854	1258	11
1878	1845	11
1629	1845	11
1241	412	11
1241	1510	11
1241	120	11
1241	453	11
1241	867	11
457	1277	11
465	1510	11
1522	1974	11
1277	574	11
1587	1269	11
1144	605	11
1144	1874	11
1669	1550	11
1669	1976	11
867	2006	11
867	1670	11
827	690	11
827	511	11
827	1430	11
827	1670	11
827	419	11
827	457	11
827	1669	11
827	574	11
1833	350	11
165	1845	11
574	151	11
574	511	11
574	1878	11
434	453	11
434	1277	11
1876	1287	10
34	1998	10
1981	1444	10
1159	1444	10
2006	1963	10
2006	1258	10
2006	155	10
2006	1323	10
2006	457	10
1377	1444	10
1906	1587	10
246	1159	10
796	558	10
796	1277	10
690	1878	10
1278	1974	10
410	465	10
999	1878	10
999	362	10
728	1287	10
476	1987	10
90	479	10
90	465	10
730	1287	10
12	1670	10
21	411	10
1179	1987	10
1058	728	10
1058	1287	10
1058	713	10
1058	1587	10
511	411	10
556	1878	10
1874	84	10
1430	1878	10
630	278	10
155	993	10
1440	411	10
1323	151	10
1767	1768	10
1586	411	10
713	556	10
713	1670	10
1974	411	10
1974	585	10
92	1144	10
1576	151	10
1768	1792	10
1277	453	10
1587	1987	10
1587	465	10
1144	1501	10
1144	1995	10
1144	656	10
1144	1239	10
1669	1906	10
1669	1510	10
1669	1919	10
1669	1670	10
1669	1826	10
1894	1874	10
1894	1974	10
1195	430	9
1052	668	9
1751	1807	9
1751	151	9
1751	1278	9
1751	558	9
1751	511	9
1751	980	9
1751	119	9
430	1981	9
205	453	9
1830	1962	9
1830	668	9
1444	430	9
539	1962	9
539	668	9
1424	1306	9
1424	1377	9
1424	246	9
151	1874	9
151	1586	9
386	1424	9
386	1306	9
80	430	9
2006	1792	9
2006	690	9
2006	999	9
2006	412	9
2006	869	9
2006	11	9
2006	558	9
2006	1214	9
2006	965	9
2006	1430	9
2006	1962	9
2006	120	9
2006	890	9
2006	713	9
2006	1878	9
2006	1241	9
2006	465	9
2006	1277	9
2006	1833	9
829	84	9
829	1792	9
829	999	9
829	1767	9
829	535	9
829	362	9
1792	1718	9
1792	1191	9
1792	1258	9
1792	316	9
1792	1767	9
1792	362	9
1792	668	9
1792	119	9
1619	869	9
1278	690	9
1278	869	9
1278	385	9
1278	1816	9
1278	21	9
1278	1899	9
1278	965	9
1278	1430	9
1278	916	9
1278	1962	9
1278	453	9
1278	419	9
1278	666	9
1278	1833	9
24	869	9
24	827	9
24	1833	9
1963	1807	9
1963	1816	9
1963	11	9
1963	1369	9
1963	713	9
1963	1670	9
1963	668	9
999	1011	9
999	177	9
999	1718	9
999	11	9
999	713	9
999	666	9
999	109	9
999	119	9
104	1874	9
2027	1619	9
904	24	9
904	1718	9
904	869	9
904	1135	9
904	1510	9
904	385	9
904	1816	9
904	2001	9
904	965	9
904	916	9
904	1962	9
904	980	9
904	713	9
904	666	9
904	119	9
412	539	9
412	1816	9
412	11	9
412	558	9
412	713	9
412	1670	9
1718	690	9
1718	1191	9
1718	511	9
1718	1430	9
1718	155	9
1718	980	9
1718	1323	9
1718	266	9
1718	419	9
1718	1629	9
1718	457	9
1718	1669	9
1718	574	9
1718	119	9
1191	511	9
476	329	9
90	1792	9
90	316	9
90	1874	9
1135	1278	9
1135	24	9
1135	385	9
1135	1816	9
1135	11	9
1135	453	9
1135	1019	9
1135	890	9
1135	713	9
1135	1670	9
1135	666	9
1135	1277	9
1510	1278	9
1510	203	9
1510	1962	9
1510	704	9
1510	668	9
385	24	9
385	1963	9
385	412	9
385	869	9
385	1816	9
385	558	9
385	1258	9
385	965	9
385	556	9
385	155	9
385	1440	9
385	1962	9
385	1323	9
385	1845	9
385	1586	9
385	1670	9
385	666	9
385	457	9
385	1669	9
385	827	9
385	1833	9
385	574	9
1523	1878	9
1523	1241	9
1523	465	9
12	1718	9
12	1323	9
12	119	9
1816	24	9
1816	869	9
1816	556	9
1816	1440	9
1816	1670	9
1816	1833	9
11	869	9
11	1440	9
11	827	9
558	11	9
558	1962	9
558	1919	9
2001	1792	9
2001	1718	9
2001	1191	9
2001	1987	9
2001	1258	9
2001	511	9
2001	1430	9
2001	980	9
2001	1323	9
2001	1586	9
2001	266	9
2001	1670	9
2001	1669	9
2001	119	9
1987	153	9
1987	1718	9
1987	869	9
1987	1135	9
1987	11	9
1987	965	9
1987	916	9
1987	1019	9
1987	119	9
21	1899	9
691	278	9
691	713	9
1214	24	9
1214	1816	9
1214	11	9
1214	890	9
1214	713	9
1214	1670	9
1214	1277	9
1369	1718	9
1369	1191	9
1369	1998	9
1369	119	9
203	1563	9
203	704	9
203	1770	9
1258	1718	9
1258	1191	9
1258	1816	9
1258	11	9
1258	713	9
1258	362	9
1287	869	9
965	24	9
965	1816	9
965	11	9
965	890	9
965	713	9
965	1670	9
965	1277	9
479	1751	9
479	690	9
479	999	9
479	1718	9
479	1191	9
479	1510	9
479	12	9
479	2001	9
479	1987	9
479	511	9
479	1430	9
479	155	9
479	980	9
479	266	9
479	1670	9
479	1629	9
479	457	9
479	827	9
479	574	9
479	119	9
556	24	9
556	11	9
556	155	9
556	890	9
1874	1997	9
1874	1718	9
1874	1191	9
1874	1510	9
1874	385	9
1874	1816	9
1874	11	9
1874	316	9
1874	1382	9
1874	117	9
1874	666	9
1874	119	9
1874	366	9
1874	1818	9
630	869	9
155	24	9
155	11	9
155	890	9
155	266	9
155	1670	9
916	2006	9
916	24	9
916	385	9
916	1816	9
916	11	9
916	890	9
916	713	9
916	1670	9
916	419	9
916	666	9
916	1277	9
1962	1052	9
1962	1792	9
1962	24	9
1962	1816	9
1962	11	9
1962	558	9
1962	890	9
1962	713	9
1962	1670	9
1962	1277	9
120	1278	9
978	2006	9
978	1963	9
978	999	9
978	412	9
978	869	9
978	1135	9
978	11	9
978	1987	9
978	1214	9
978	965	9
978	916	9
978	1440	9
978	1962	9
978	1323	9
978	1382	9
978	1845	9
978	890	9
978	713	9
978	117	9
978	419	9
978	457	9
978	867	9
978	827	9
978	1833	9
978	574	9
978	434	9
329	350	9
329	1792	9
329	852	9
329	465	9
217	1963	9
217	1874	9
980	1191	9
980	1430	9
980	1323	9
1323	1816	9
1323	11	9
1323	713	9
1323	1277	9
1767	412	9
1767	362	9
453	385	9
453	1816	9
453	1214	9
453	916	9
453	1845	9
453	666	9
453	668	9
453	867	9
1393	713	9
1019	869	9
1019	11	9
1019	1214	9
1019	965	9
1019	916	9
1019	1962	9
1019	1323	9
1019	1845	9
1019	713	9
1019	867	9
1019	1833	9
1382	2006	9
1382	1963	9
1382	999	9
1382	412	9
1382	869	9
1382	1135	9
1382	11	9
1382	558	9
1382	1987	9
1382	1214	9
1382	1258	9
1382	965	9
1382	556	9
1382	155	9
1382	916	9
1382	1440	9
1382	1962	9
1382	1323	9
1382	1019	9
1382	1845	9
1382	890	9
1382	1586	9
1382	713	9
1382	419	9
1382	457	9
1382	1277	9
1382	1669	9
1382	867	9
1382	827	9
1382	1833	9
1382	574	9
1845	24	9
1845	11	9
411	817	9
890	869	9
890	11	9
890	1845	9
890	827	9
890	1833	9
890	574	9
1586	1807	9
1586	1718	9
1586	11	9
1586	713	9
1586	668	9
1586	465	9
1586	119	9
713	1278	9
713	24	9
713	1963	9
713	999	9
713	412	9
713	1135	9
713	385	9
713	1816	9
713	11	9
713	558	9
713	1214	9
713	1258	9
713	965	9
713	916	9
713	1962	9
713	1323	9
713	890	9
713	1586	9
713	666	9
713	457	9
713	867	9
1120	385	9
1120	11	9
1120	978	9
1120	1382	9
1120	117	9
1120	666	9
704	1052	9
704	1830	9
704	539	9
704	1792	9
704	1963	9
704	412	9
704	1258	9
704	479	9
704	1586	9
